key	calle	altura	barrio	usig_lat	usig_lon	georef_lat	georef_lon	n_ok	max_pairwise_m	consensus_lat	consensus_lon
plaza|3120|villa urquiza	Plaza	3120	Villa Urquiza	-34.563223	-58.480809	-34.5632549337755	-58.480735512245055	2	7.6	-34.563239	-58.4807723
caseros|435|san telmo	Caseros	435	San Telmo	-34.626553	-58.371561	-34.626678774847385	-58.37151327595517	2	14.6	-34.6266159	-58.3715371
av san juan|2502|san cristobal	Av. San Juan	2502	San Cristobal	-34.623668	-58.40059	-34.62356363585666	-58.40042686882173	2	18.9	-34.6236158	-58.4005084
migueletes|915|palermo	Migueletes	915	Palermo	-34.565673	-58.435369	-34.56572529098971	-58.43535253658205	2	6.0	-34.5656991	-58.4353608
virrey arredondo|2500|belgrano	Virrey Arredondo	2500	Belgrano	-34.568154	-58.451681	-34.5682051236925	-58.4517877894498	2	11.3	-34.5681796	-58.4517344
valdenegro|3000|villa urquiza	Valdenegro	3000	Villa Urquiza	-34.567458	-58.485622	-34.5673610933244	-58.4856552974081	2	11.2	-34.5674095	-58.4856386
soler|5600|palermo	Soler	5600	Palermo	-34.580986	-58.432537	-34.5808867024558	-58.4325731152996	2	11.5	-34.5809364	-58.4325551
baigorria|4100|villa devoto	Baigorria	4100	Villa Devoto	-34.610394	-58.50225	-34.6104194327297	-58.5023693321197	2	11.3	-34.6104067	-58.5023097
san jose|400|monserrat	San Jose	400	Monserrat	-34.613337	-58.386049	-34.6134347399511	-58.386075174112	2	11.1	-34.6133859	-58.3860621
thames 56 unidad|806|villa crespo	Thames 56 Unidad	806	Villa Crespo					0			
av san martin|7433|villa devoto	Av. San Martin	7433	Villa Devoto	-34.589656	-58.517574	-34.589688427644276	-58.51769029987834	2	11.3	-34.5896722	-58.5176321
carlos pellegrini|1200|san nicolas	Carlos Pellegrini	1200	San Nicolas	-34.593535	-58.381744	-34.5941796828842	-58.3815926346028	2	72.9	-34.5938573	-58.3816683
independencia|3300|almagro	Independencia	3300	Almagro	-34.620706	-58.412391	-34.6206423251809	-58.4125439828256	2	15.7	-34.6206742	-58.4124675
godoy cruz|3200|palermo	Godoy Cruz	3200	Palermo	-34.573693	-58.421361	-34.5736292218949	-58.4212568912993	2	11.9	-34.5736611	-58.4213089
av san juan|3200|san cristobal	Av San Juan	3200	San Cristobal	-34.624831	-58.410168	-34.6247714036927	-58.4103674478977	2	19.4	-34.6248012	-58.4102677
san luis|3057|recoleta	San Luis	3057	Recoleta	-34.599495	-58.408084	-34.59954745190861	-58.408053306326416	2	6.5	-34.5995212	-58.4080687
juncal|3300|palermo	Juncal	3300	Palermo	-34.585151	-58.411273	-34.585203849952	-58.4109638118867	2	29.0	-34.5851774	-58.4111184
campichuelo|600|caballito	Campichuelo	600	Caballito	-34.610493	-58.435709	-34.6102971143108	-58.4356986866618	2	21.8	-34.6103951	-58.4357038
billinghurst|2400|palermo	Billinghurst	2400	Palermo	-34.584643	-58.405175	-34.5845922395808	-58.4050650893764	2	11.5	-34.5846176	-58.40512
av olazabal|4300|villa urquiza	Avenida Olazábal	4300	Villa Urquiza	-34.571691	-58.477417	-34.5717087220534	-58.4775796723553	2	15.1	-34.5716999	-58.4774983
esteban bonorino|300|flores	Esteban Bonorino	300	Flores	-34.631376	-58.458229	-34.6314779009234	-58.4582283190243	2	11.3	-34.631427	-58.4582287
galileo|2459|recoleta	Galileo	2459	Recoleta	-34.58551	-58.397465	-34.585486457867596	-58.397668936505106	2	18.9	-34.5854982	-58.397567
la rioja|1400|san cristobal	La Rioja	1400	San Cristobal	-34.627105	-58.406725	-34.6272033285339	-58.4067552337421	2	11.3	-34.6271542	-58.4067401
av san juan|3986|boedo	Av. San Juan	3986	Boedo	-34.626269	-58.421235	-34.626205137713775	-58.42134735757036	2	12.5	-34.6262371	-58.4212912
combate de los pozos|1385|san cristobal	Combate De Los Pozos	1385	San Cristobal	-34.625062	-58.392634	-34.62512128421619	-58.39256620968339	2	9.0	-34.6250916	-58.3926001
castro barros|973|boedo	Castro Barros	973	Boedo	-34.623974	-58.419213	-34.624094809912044	-58.419152450280194	2	14.5	-34.6240344	-58.4191827
freire ramon cap gral|2100|belgrano	Freire Ramon Cap. Gral	2100	Belgrano	-34.566697	-58.46437	-34.5665982789869	-58.464396095672	2	11.2	-34.5666476	-58.464383
alsina|1800|san nicolas	Alsina	1800	San Nicolas	-34.611526	-58.391684	-34.6114996813207	-58.3917948185743	2	10.6	-34.6115128	-58.3917394
av alvear|1583|recoleta	Av Alvear	1583	Recoleta	-34.589927	-58.385634	-34.589895318125315	-58.385769332668794	2	12.9	-34.5899112	-58.3857017
av juan bautista alberdi|117|caballito	Av Juan Bautista Alberdi	117	Caballito	-34.622265	-58.429533	-34.62233850500442	-58.42945273414391	2	11.0	-34.6223018	-58.4294929
zapata|107|palermo	Zapata	107	Palermo	-34.575215	-58.438495	-34.5753077059552	-58.43845671852426	2	10.9	-34.5752614	-58.4384759
francisco de vittoria|2300|recoleta	Francisco De Vittoria	2300	Recoleta					0			
av beiro|4800|villa devoto	Av Beiro	4800	Villa Devoto	-34.609725	-58.517942	-34.6097301188597	-58.5180825633207	2	12.9	-34.6097276	-58.5180123
varela|200|flores	Varela	200	Flores	-34.631985	-58.464441	-34.6320869331624	-58.4644436916863	2	11.3	-34.632036	-58.4644423
av san martin|2100|caballito	Av. San Martin	2100	Caballito	-34.604876	-58.457323	-34.604822240421065	-58.45719580481333	2	13.1	-34.6048491	-58.4572594
nahuel huapi|4687|villa urquiza	Nahuel Huapi	4687	Villa Urquiza	-34.568698	-58.484171	-34.56878356976869	-58.48421770941898	2	10.4	-34.5687408	-58.4841944
balbin|3000|saavedra	Balbin	3000	Saavedra	-34.559567	-58.472984	-34.5594791069279	-58.4729534070834	2	10.1	-34.5595231	-58.4729687
av pueyrredon|1900|recoleta	Av. Pueyrredón	1900	Recoleta	-34.589146	-58.399842	-34.5891303905655	-58.3998274408244	2	2.2	-34.5891382	-58.3998347
huergo|400|monserrat	Huergo	400	Monserrat	-34.572407	-58.432869	-34.5723132051288	-58.432922642747	2	11.5	-34.5723601	-58.4328958
av pedro goyena|1362|caballito	Av. Pedro Goyena	1362	Caballito	-34.627417	-58.446352	-34.62735621687386	-58.44645629866195	2	11.7	-34.6273866	-58.4464041
av rivadavia|8879|floresta	Av Rivadavia	8879	Floresta	-34.635417	-58.489099	-34.63555727788962	-58.48906318685102	2	15.9	-34.6354871	-58.4890811
sanchez bustamante|2500|recoleta	Sanchez Bustamante	2500	Recoleta	-34.584554	-58.402934	-34.584462155763426	-58.402788041950636	2	16.8	-34.5845081	-58.402861
santa fe av|4990|palermo	Santa Fe Av	4990	Palermo	-34.577178	-58.430026	-34.57705462122964	-58.43003217230551	2	13.7	-34.5771163	-58.4300291
cabello|3800|palermo	Cabello	3800	Palermo	-34.580082	-58.412988	-34.5800012094215	-58.4130652450316	2	11.4	-34.5800416	-58.4130266
olazabal|4300|san nicolas	Olazabal	4300	San Nicolas	-34.571691	-58.477417	-34.5717087220534	-58.4775796723553	2	15.1	-34.5716999	-58.4774983
11 de septiembre|3100|nunez	11 De Septiembre	3100	Nuñez	-34.549576	-58.458557	-34.5494766354343	-58.4585753904897	2	11.2	-34.5495263	-58.4585662
av juan de garay|2300|parque patricios	Av. Juan De Garay	2300	Parque Patricios	-34.627974	-58.395667	-34.6280975049357	-58.3968658422103	2	110.8	-34.6280358	-58.3962664
valentin gomez|2875|balvanera	Valentin Gomez	2875	Balvanera	-34.605405	-58.406588	-34.605448593160126	-58.40664590774672	2	7.2	-34.6054268	-58.406617
alvear tower blvd azucena villaflor|559|puerto madero	Alvear Tower, Blvd. Azucena Villaflor	559	Puerto Madero					0			
vidal|2900|nunez	Vidal	2900	Nuñez	-34.55748	-58.46619	-34.5573824948855	-58.4662178322539	2	11.1	-34.5574312	-58.4662039
gregorio de laferrere|1300|caballito	Gregorio De Laferrere	1300	Caballito	-34.631019	-58.445421	-34.6310099306201	-58.4455451614629	2	11.4	-34.6310145	-58.4454831
moldes|1424|belgrano	Moldes	1424	Belgrano	-34.56899	-58.454171	-34.568991652506995	-58.45405587116824	2	10.6	-34.5689908	-58.4541134
concordia|4800|villa devoto	Concordia	4800	Villa Devoto	-34.590432	-58.510894	-34.5903335816563	-58.5109262756048	2	11.3	-34.5903828	-58.5109101
manuel ricardo trelles|1500|villa gral mitre	Manuel Ricardo Trelles	1500	Villa Gral. Mitre	-34.610265	-58.462855			1		-34.610265	-58.462855
valle|600|caballito	Valle	600	Caballito	-34.624557	-58.436208	-34.6118951297663	-58.4422228067478	2	1509.1	-34.6182261	-58.4392154
vera|1200|villa crespo	Vera	1200	Villa Crespo	-34.592904	-58.44352	-34.5927992336408	-58.4435359038423	2	11.7	-34.5928516	-58.443528
torre quantum libertador y nunez|7400|nunez	Torre Quantum Libertador Y Núñez	7400	Nuñez					0			
margarino cervantes|1400|villa gral mitre	Margariño Cervantes	1400	Villa Gral. Mitre			-34.6045201010664	-58.4611833846726	1		-34.6045201	-58.4611834
miranda|4400|monte castro	Miranda	4400	Monte Castro	-34.618815	-58.499255	-34.6188491048974	-58.4993764508079	2	11.8	-34.6188321	-58.4993157
av balbin|2600|coghlan	Av. Balbin	2600	Coghlan	-34.561792	-58.467674	-34.5616874888236	-58.4676839350153	2	11.6	-34.5617397	-58.467679
tomas manuel de anchorena|1100|recoleta	Tomás Manuel De Anchorena	1100	Recoleta	-34.596699	-58.407474			1		-34.596699	-58.407474
nazca|1500|villa santa rita	Nazca	1500	Villa Santa Rita	-34.616567	-58.477442	-34.6164433684193	-58.4774171108959	2	13.9	-34.6165052	-58.4774296
washington|3691|saavedra	Washington	3691	Saavedra	-34.554833	-58.481291	-34.554784235816506	-58.48138582517626	2	10.2	-34.5548086	-58.4813384
palacio bukta | castillo|1665|chacarita	Palacio Bukta | Castillo	1665	Chacarita					0			
estados unidos|3661|boedo	Estados Unidos	3661	Boedo	-34.622484	-58.417314	-34.62253581250789	-58.41733240006213	2	6.0	-34.6225099	-58.4173232
melian|4200|saavedra	Melian	4200	Saavedra	-34.550469	-58.483431	-34.5503635040848	-58.4834411480556	2	11.7	-34.5504163	-58.4834361
charcas|4743|palermo	Charcas	4743	Palermo	-34.581004	-58.426616	-34.58108970528597	-58.42659399998434	2	9.7	-34.5810469	-58.426605
palmar|6600|liniers	Palmar	6600	Liniers	-34.643464	-58.519058	-34.6434324506375	-58.5191760821695	2	11.4	-34.6434482	-58.519117
besares|3600|saavedra	Besares	3600	Saavedra	-34.549864	-58.482403	-34.5498799033533	-58.4825222753143	2	11.1	-34.549872	-58.4824626
las heras|3000|palermo	Las Heras	3000	Palermo	-34.583561	-58.403919	-34.5834426857418	-58.4040267832939	2	16.4	-34.5835018	-58.4039729
uruguay|300|san nicolas	Uruguay	300	San Nicolas	-34.605371	-58.386509	-34.6052759770224	-58.3864760852089	2	11.0	-34.6053235	-58.3864925
acevedo|600|villa crespo	Acevedo	600	Villa Crespo	-34.596631	-58.43848	-34.5966148595875	-58.4383513948958	2	11.9	-34.5966229	-58.4384157
general mariano acha|961|villa ortuzar	General, Mariano Acha	961	Villa Ortuzar	-34.584239	-58.472005			1		-34.584239	-58.472005
palermo coronel diaz|2700|palermo	Palermo Coronel Diaz	2700	Palermo					0			
av libertador|4700|palermo	Av. Libertador	4700	Palermo	-34.565783	-58.433291	-34.5655363280327	-58.4333101994596	2	27.4	-34.5656597	-58.4333006
av congreso|2200|belgrano	Av. Congreso	2200	Belgrano	-34.554312	-58.460192	-34.5543673229242	-58.4604096894946	2	20.9	-34.5543397	-58.4603008
ministro brin|500|la boca	Ministro Brin	500	La Boca	-34.628653	-58.361605	-34.6286713297677	-58.3615723754288	2	3.6	-34.6286622	-58.3615887
av libertador|4444|palermo	Av Libertador	4444	Palermo	-34.567203	-58.430957	-34.56712517414604	-58.43063888498285	2	30.4	-34.5671641	-58.4307979
humahuaca|4600|almagro	Humahuaca	4600	Almagro	-34.60105	-58.429847	-34.6010021388065	-58.4299492876641	2	10.8	-34.6010261	-58.4298981
lobos eleodoro dr|400|caballito	Lobos Eleodoro Dr	400	Caballito	-34.61347	-58.436129	-34.6133677334254	-58.4361132944031	2	11.4	-34.6134189	-58.4361211
quevedo|3400|villa devoto	Quevedo	3400	Villa Devoto	-34.611618	-58.518401	-34.6115243822532	-58.5184439797977	2	11.1	-34.6115712	-58.5184225
boulogne sur mer|1000|balvanera	Boulogne Sur Mer	1000	Balvanera	-34.598115	-58.404811	-34.5980370239781	-58.4047320879351	2	11.3	-34.598076	-58.4047715
paroissien|2500|belgrano	Paroissien	2500	Belgrano	-34.547163	-58.470559	-34.5471593692607	-58.4706793450037	2	11.1	-34.5471612	-58.4706192
salguero|2600|palermo	Salguero	2600	Palermo	-34.580776	-58.409598	-34.5810117754539	-58.4097916972862	2	31.6	-34.5808939	-58.4096948
av raul scalabrini ortiz|2070|palermo	Av. Raúl Scalabrini Ortiz	2070	Palermo	-34.587987	-58.420673	-34.58803270034014	-58.42055830863729	2	11.7	-34.5880099	-58.4206157
av mosconi|2500|villa pueyrredon	Av Mosconi	2500	Villa Pueyrredon	-34.583492	-58.497507	-34.583482840205	-58.4976569454582	2	13.8	-34.5834874	-58.497582
av donado|1600|villa ortuzar	Avenida Donado	1600	Villa Ortuzar	-34.577984	-58.470742	-34.6084070071578	-58.4621929137797	2	3464.8	-34.5931955	-58.4664675
jorge newbery|1600|belgrano	Jorge Newbery	1600	Belgrano	-34.566401	-58.434	-34.5664545110957	-58.4340983868274	2	10.8	-34.5664278	-58.4340492
corrientes|2929|almagro	Corrientes	2929	Almagro	-34.604284	-58.406952	-34.60436866799254	-58.406976681467185	2	9.7	-34.6043263	-58.4069643
alberdi|1700|caballito	Alberdi	1700	Caballito	-34.627946	-58.452731	-34.6279246583458	-58.4528705785267	2	13.0	-34.6279353	-58.4528008
tronador|2600|villa urquiza	Tronador	2600	Villa Urquiza	-34.566943	-58.476146	-34.5668492453777	-58.4761901810467	2	11.2	-34.5668961	-58.4761681
arribenos|1600|belgrano	Arribeños	1600	Belgrano	-34.563046	-58.44619	-34.5629424449294	-58.4462053750938	2	11.6	-34.5629942	-58.4461977
peron juan domingo tte general|3548|almagro	Peron, Juan Domingo, Tte. General	3548	Almagro	-34.60697	-58.416839			1		-34.60697	-58.416839
av juan bautista alberdi|1823|caballito	Av Juan Bautista Alberdi	1823	Caballito	-34.628793	-58.454452	-34.62895621385493	-58.45430587816324	2	22.5	-34.6288746	-58.4543789
ramos mejia|800|caballito	Ramos Mejia	800	Caballito	-34.606607	-58.432075	-34.6065085919497	-58.4320753869226	2	10.9	-34.6065578	-58.4320752
manuel rodriguez|1490|villa crespo	Manuel Rodríguez	1490	Villa Crespo	-34.605447	-58.450477	-34.60530340777079	-58.45053137149259	2	16.7	-34.6053752	-58.4505042
av crisologo larralde|3700|saavedra	Av. Crisólogo Larralde	3700	Saavedra	-34.555316	-58.47956			1		-34.555316	-58.47956
uruguay|465|san nicolas	Uruguay	465	San Nicolas	-34.6034	-58.386523	-34.6031973487889	-58.386599523950444	2	23.6	-34.6032987	-58.3865613
virrey aviles|3000|colegiales	Virrey Avilés	3000	Colegiales	-34.571364	-58.457025	-34.5714208280749	-58.4571230281529	2	11.0	-34.5713924	-58.457074
av del libertador|1186|recoleta	Av Del Libertador	1186	Recoleta	-34.585485	-58.388506	-34.585402302824136	-58.38847202325916	2	9.7	-34.5854437	-58.388489
av libertador|2681|palermo	Av Libertador	2681	Palermo	-34.578246	-58.407158	-34.578236451226296	-58.40772043047444	2	51.6	-34.5782412	-58.4074392
av del libertador|260|retiro	Av Del Libertador	260	Retiro	-34.591643	-58.377383	-34.591388302554996	-58.37738420150601	2	28.3	-34.5915157	-58.3773836
av cervino|3575|palermo	Avenida Cerviño	3575	Palermo	-34.580008	-58.40933			1		-34.580008	-58.40933
lugones|3600|saavedra	Lugones	3600	Saavedra	-34.560035	-58.489054	-34.5599355122694	-58.4890719676912	2	11.2	-34.5599853	-58.489063
marcelo t de alvear|1200|recoleta	Marcelo T De Alvear	1200	Recoleta	-34.596944	-58.384065	-34.5969024566375	-58.3841742324799	2	11.0	-34.5969232	-58.3841196
paraguay|900|recoleta	Paraguay	900	Recoleta	-34.597749	-58.379728	-34.597726237135	-58.3798342625368	2	10.1	-34.5977376	-58.3797811
av figueroa alcorta|3700|palermo	Av Figueroa Alcorta	3700	Palermo	-34.575432	-58.406498	-34.5752005561606	-58.4066315589649	2	28.4	-34.5753163	-58.4065648
besares|2300|nunez	Besares	2300	Nuñez	-34.544668	-58.469664	-34.5446834672426	-58.4697821166675	2	11.0	-34.5446757	-58.4697231
unidad|102|belgrano	Unidad	102	Belgrano					0			
san isidro labrador|4300|nunez	San Isidro Labrador	4300	Nuñez	-34.545108	-58.472835	-34.5450143910122	-58.4728713719869	2	10.9	-34.5450612	-58.4728532
epuyen|582|caballito	Epuyén	582	Caballito	-34.608989	-58.431716	-34.60891963743922	-58.43170687749624	2	7.7	-34.6089543	-58.4317114
crisologo larralde|2400|belgrano	Crisologo Larralde	2400	Belgrano	-34.548935	-58.468064	-34.5489401494079	-58.4681892746735	2	11.5	-34.5489376	-58.4681266
av federico lacroze|2945|belgrano	Av. Federico Lacroze	2945	Belgrano	-34.575285	-58.448083	-34.57537887165678	-58.448017261296656	2	12.0	-34.5753319	-58.4480501
av beiro|4400|villa devoto	Av. Beiró	4400	Villa Devoto	-34.60646	-58.512645	-34.6064649001436	-58.5127844019963	2	12.8	-34.6064625	-58.5127147
av cordoba|3815|palermo	Av. Cordoba	3815	Palermo	-34.59767	-58.420433	-34.597758313007766	-58.42039346660004	2	10.4	-34.5977142	-58.4204132
av alvarez jonte|5500|monte castro	Av. Alvarez Jonte	5500	Monte Castro	-34.625925	-58.513445	-34.6259662896724	-58.5135617617863	2	11.6	-34.6259456	-58.5135034
av juramento|2323|belgrano	Av. Juramento	2323	Belgrano	-34.561575	-58.456012			1		-34.561575	-58.456012
pena|2900|recoleta	Peña	2900	Recoleta	-34.586927	-58.403626	-34.5868452461259	-58.4036599286895	2	9.6	-34.5868861	-58.403643
lima|1425|constitucion	Lima	1425	Constitucion	-34.625084	-58.382379	-34.624980779830004	-58.382295700764	2	13.8	-34.6250324	-58.3823374
calle rivadavia|1100|monserrat	Calle Rivadavia	1100	Monserrat					0			
valle|1300|caballito	Valle	1300	Caballito	-34.62588	-58.445922	-34.63569289449925	-58.370925469580584	2	6962.5	-34.6307864	-58.4084237
av cordoba|4000|palermo	Avenida Cordoba	4000	Palermo	-34.597825	-58.423252	-34.5977487384833	-58.4233672471967	2	13.5	-34.5977869	-58.4233096
olleros|2700|colegiales	Olleros	2700	Colegiales	-34.572976	-58.445309	-34.5730355719231	-58.4454116599034	2	11.5	-34.5730058	-58.4453603
av luis maria campos|1300|palermo	Avenida Luis María Campos	1300	Palermo	-34.564727	-58.441246	-34.5646093540894	-58.4412679001713	2	13.2	-34.5646682	-58.441257
blanco encalada|3460|belgrano	Blanco Encalada	3460	Belgrano	-34.56549	-58.46959	-34.565669753875966	-58.46997304942406	2	40.4	-34.5655799	-58.4697815
camargo|300|villa crespo	Camargo	300	Villa Crespo	-34.60233	-58.438464	-34.6021943196977	-58.4385108244172	2	15.7	-34.6022622	-58.4384874
av san juan|2700|san cristobal	Avenida San Juan	2700	San Cristobal	-34.623837	-58.40197	-34.6237804673448	-58.4021705178325	2	19.4	-34.6238087	-58.4020703
jean jaures|300|almagro	Jean Jaures	300	Almagro	-34.606794	-58.410052	-34.6067176702889	-58.4099753887479	2	11.0	-34.6067558	-58.4100137
jose bonifacio|1900|caballito	Jose Bonifacio	1900	Caballito	-34.630414	-58.454791	-34.6304138983928	-58.4549118274469	2	11.1	-34.6304139	-58.4548514
11 de septiembre|1400|belgrano	11 De Septiembre	1400	Belgrano	-34.565475	-58.445475	-34.5653405496661	-58.4455200092429	2	15.5	-34.5654078	-58.4454975
san martin|5700|villa del parque	San Martin	5700	Villa Del Parque	-34.59692	-58.496681	-34.5968174265145	-58.4971750465898	2	46.7	-34.5968687	-58.496928
av pedro goyena|700|caballito	Av. Pedro Goyena	700	Caballito	-34.626158	-58.437557	-34.6260918653206	-58.4376770763033	2	13.2	-34.6261249	-58.437617
alsina|1779|monserrat	Alsina	1779	Monserrat	-34.611423	-58.39135	-34.61147232200483	-58.391503281892184	2	15.1	-34.6114477	-58.3914266
ciudad de la paz|100|colegiales	Ciudad De La Paz	100	Colegiales	-34.575955	-58.439141	-34.5759796885316	-58.439019830876	2	11.5	-34.5759673	-58.4390804
griveo|4100|villa devoto	Griveo	4100	Villa Devoto	-34.593738	-58.518551	-34.5937636435476	-58.5186709075049	2	11.4	-34.5937508	-58.518611
colombres|915|boedo	Colombres	915	Boedo	-34.62467	-58.417825	-34.624673438525086	-58.41776206012226	2	5.8	-34.6246717	-58.4177935
tomas le breton|5100|villa urquiza	Tomas Le Breton	5100	Villa Urquiza	-34.57058	-58.489515	-34.5705981605841	-58.4896351170793	2	11.2	-34.5705891	-58.4895751
del pino virrey|1500|belgrano	Del Pino Virrey	1500	Belgrano	-34.560419	-58.441854	-34.5608137829438	-58.4425813792907	2	79.8	-34.5606164	-58.4422177
libertador|5400|belgrano	Libertador	5400	Belgrano	-34.562211	-58.442515	-34.5622234383629	-58.4426900057287	2	16.1	-34.5622172	-58.4426025
lerma|200|villa crespo	Lerma	200	Villa Crespo	-34.596697	-58.429754	-34.5965938317049	-58.4297708940936	2	11.5	-34.5966454	-58.4297624
virgilio|2800|villa real	Virgilio	2800	Villa Real	-34.615673	-58.525324	-34.6155832667255	-58.5253789682894	2	11.2	-34.6156281	-58.5253515
av luis m campos|1000|palermo	Av Luis M Campos	1000	Palermo	-34.567448	-58.438096			1		-34.567448	-58.438096
scalabrini ortiz|2300|palermo	Scalabrini Ortiz	2300	Palermo	-34.586906	-58.418943	-34.5869227544317	-58.4187831043257	2	14.8	-34.5869144	-58.4188631
gallo|900|recoleta	Gallo	900	Recoleta	-34.599381	-58.4122	-34.5992962023816	-58.4121241679271	2	11.7	-34.5993386	-58.4121621
j f segui|4400|palermo	J. F. Seguí	4400	Palermo					0			
asuncion|3500|villa devoto	Asunción	3500	Villa Devoto	-34.596985	-58.504754	-34.5970084664605	-58.5048753237904	2	11.4	-34.5969967	-58.5048147
manuela pedraza|3800|coghlan	Manuela Pedraza	3800	Coghlan	-34.558298	-58.478536	-34.5583346391162	-58.4786853706021	2	14.3	-34.5583163	-58.4786107
lima|1600|constitucion	Lima	1600	Constitucion	-34.626919	-58.382237	-34.6269400295475	-58.382230406618	2	2.4	-34.6269295	-58.3822337
hidalgo|205|caballito	Hidalgo	205	Caballito	-34.616705	-58.438662	-34.61686595498499	-58.43865075582883	2	17.9	-34.6167855	-58.4386564
pergamino|300|flores	Pergamino	300	Flores	-34.635929	-58.472835	-34.6360303778183	-58.4728385897583	2	11.3	-34.6359797	-58.4728368
gorostiaga|1500|palermo	Gorostiaga	1500	Palermo					0			
ramon l falcon|1500|caballito	Ramon L. Falcon	1500	Caballito	-34.625009	-58.449375	-34.6250136828668	-58.4494989572563	2	11.4	-34.6250113	-58.449437
villarroel|1200|palermo	Villarroel	1200	Palermo	-34.593612	-58.444231	-34.5934412806841	-58.4443227329168	2	20.7	-34.5935266	-58.4442769
solar bustamante | sanchez de bustamante|1217|palermo	Solar Bustamante | Sanchez De Bustamante	1217	Palermo					0			
manuel ricardo trelles|1700|villa gral mitre	Manuel Ricardo Trelles	1700	Villa Gral. Mitre	-34.608267	-58.463887			1		-34.608267	-58.463887
virasoro|2300|palermo	Virasoro	2300	Palermo					0			
camargo|500|palermo	Camargo	500	Palermo	-34.600707	-58.439937	-34.6006052445007	-58.4399560018557	2	11.4	-34.6006561	-58.4399465
cuba|2800|nunez	Cuba	2800	Nuñez	-34.554471	-58.460393	-34.5543673229242	-58.4604096894946	2	11.6	-34.5544192	-58.4604013
congreso av|4900|villa urquiza	Congreso Av	4900	Villa Urquiza	-34.568539	-58.487752	-34.5685346455644	-58.4878889078402	2	12.6	-34.5685368	-58.4878205
